PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
-21.42785394627025,8.409247109270288,4.447652794195034,-3.712193415359687,-4.994798395002173,-7.995556308171386,5.159795275280537,-0.8944992211387734,0.7784379572988162,-0.7817720386368409,-0.7516799984958521,-4.634924574663836,-0.6128107557048026,0.8390121365892936,-1.8504023220058181,-0.012829455971259777,-4.136792804562035,1.158030705030054,0.8198371664450024,1.6558227767405835,1.6050068025683117,0.9308764663020674,0.5817906312103512,1.6825981998751454,2.57288746800624
-28.100860183339247,8.244219996623936,-14.522398140885452,9.048279958739988,8.06294904041278,-6.0780642057661884,-5.839912959328665,8.902118592610925,3.632029254415364,0.22137799561215707,-0.7965287988589518,-0.8499258660272802,3.677410833593335,0.6509452307464938,0.21475842608287068,1.8258220032836756,2.9314409305181495,3.2921753991877445,-0.6868357788772231,-2.702062821723979,-2.925175899499131,1.7738663655801923,-0.1778161505638092,2.7644142770655287,1.4923729399919825
-25.380088770890755,9.12062065051267,4.703632693885101,-2.9577735373148357,-5.272719062883113,-5.617383928192264,8.16443523114048,0.43549609732231614,3.2318444769393304,-1.1321525209064207,-2.1195451922427,0.7848558266121732,-2.6326451869330714,-0.2444248720454595,-3.470899549914692,-0.5305968983809912,1.256829371602577,0.7419194609969103,-1.4711453863062205,3.6680347049673943,1.1178758108067253,-1.3190872360665669,2.634980847521204,-1.521443925293372,0.5003502914056878
-14.732960065282573,0.7039538205152431,16.61200675933531,20.51146561229674,5.728136411113078,0.8326260041188656,0.029710670697085394,-0.6466432395291176,-2.909277690406266,-1.4174108236424465,0.7939953762715485,-0.38372026883678395,-0.4751162806644575,3.9868978464100295,1.093984972028107,4.426224915172433,0.29449583405189206,2.1010837482488416,1.6684454578559034,-0.21854320303335809,-0.0677050790266534,-0.760709304496626,-1.598264398115961,-0.6757151154106757,1.2403594662349675
-23.15575608533583,7.328488823444968,7.370288837366748,-4.550012885335882,-3.5149170974290187,-3.558117962748345,0.2240414486197116,1.4833523746485002,0.07604977472021653,-1.314487111662114,4.231213861827895,0.2540031726472058,-3.135406604992831,-0.1216457155582772,-1.7717267255642326,-1.0687901546506853,1.4178580745422902,-4.520244422281235,0.10644994892775395,-2.3621662386743156,1.0792649143406925,-5.04480571690946,-1.8974384572094016,-1.0513952283728834,2.667983497318018
-27.545034577306783,7.8113135867708525,4.190317687525776,-3.614521736902193,-5.498483767977412,1.0080006904940433,-2.851109477524026,2.0846082679111126,-0.7069723993198078,1.6988481130913289,1.4413480154193479,2.4465043420996437,3.1530282530514504,-2.0709379204889715,2.870345219556894,2.444431756142525,-1.4986097264923872,1.3306341064649476,-2.0696527602401593,-2.0223993796330326,-3.002759272536456,0.5042463044603626,-1.3157852711047273,-0.3384508812713909,0.1043751843667019
-3.533340863672117,0.5830208271032272,1.3330777430185858,-0.21837762741312777,0.11600276255145474,-1.997146186557495,1.0355126902139504,1.1015324741491344,-2.2535065484567367,-1.0956987137902874,1.9534876915403887,-0.20063565169633077,1.4794771780431606,0.37122989769294884,0.5813374332843337,1.7278548434502001,-0.7660819546031606,-1.0722437935807876,-0.3239556067518989,-0.44118248063067567,0.5662346794581096,0.47786515981340955,0.7739856380159057,-0.04804422401658723,1.174305799520334
-25.018094670030926,7.726104969563315,9.512222028508909,1.318143554298552,-2.550080426274655,0.0962581124785868,-0.5693332810604775,1.5342526876344043,0.09138580446500166,-0.04002583250902667,0.7529440386583416,4.269537581971302,0.7446489751740787,0.5972712600813489,3.8686236401434506,1.490248482125102,-2.279560316151412,0.4887842693433637,-3.7448325016056456,0.4600408973998306,1.3191462638047762,-1.8422088842579663,-1.938207143263036,1.9314108742355225,1.6251563077355515
-38.88612103512254,-25.04143719110206,-2.7949993426787803,-0.7262399692381548,-2.6113874076525865,0.6812104251160982,0.3904118391494943,0.41579372902918793,1.2856777542532647,2.501324588861174,0.09256734146918781,0.4430266915574025,0.04472119402768887,0.49066194502077093,0.572678617315322,-1.0303397996859418,-0.8185449768637347,-1.5688736704213813,0.34154323554446336,0.10150755859650164,0.5686026417721367,0.5829152050274707,0.58076736832041,0.3655402563989224,-0.2928067631117479
-28.527405836775788,10.970282489644484,4.616083731656036,-3.3577997720449604,-3.9042395640536816,-1.4294317961449856,4.392069113060966,1.1003988301637337,3.3107321595865487,-0.23392019286121757,-5.263297163071131,0.4970258495725972,-3.879466547623853,-2.7922641612653316,-3.435029386401588,-0.8926056687075773,-0.7956668402410491,-2.0589099007559017,1.2545182253531002,0.25040511215186356,-1.1425777489369602,-2.032118096731573,-1.2919852871675226,0.5370734896315553,-1.8692687561125207
