PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
-0.04986004317554407,-0.023352068167755077,-0.0281889908021944,-0.04616814390656309,0.1948296021581472,-0.0033422337975121566,0.010587754022722332,-0.1954335811646149,0.05461756228043736,0.029823807762172753,0.02622685255075025,0.030404686014301706,-0.007551674418108406,-0.006133421523913934,-0.008215061312607866,-0.009033955797290185,-0.021247454470611684,-0.044565483405180996,0.02561692827856994,0.011088459584327982,0.03155205341456728,0.003994566318368674,-0.02176715076156647,0.034601204244580845,0.047147242024364606
-0.0016887295095199927,-3.211146574200183e-4,0.00893946788518296,-0.01500059075966705,0.027435185391337793,5.425144475108043e-4,-2.9456449417002454e-4,0.007626763762696215,-0.008713081477055672,-0.004128433947652442,-0.0040178876720224485,-5.259273387237218e-4,-0.0011800646213085515,-0.005505554056321057,-0.011855662110555215,-0.009744790278018332,-0.0037453092331047014,-0.008655524061840593,0.006993336616545871,-0.0027005429215643125,0.008387183790524994,9.526872828739809e-5,-0.0025809331535749684,9.934957690660175e-4,0.004888546609338198
-0.011237649503902648,-0.007095074572948502,0.10550441463887772,0.15114481506108926,0.03292451517050982,0.020466601458427797,0.010150540177760022,0.009966597400707518,-0.022489386210319304,-0.017191817930784305,-0.01316669239958926,0.0013292261117747355,0.01182842556564913,0.024131824399958587,0.020978301311234872,0.04427014254084455,-0.011750277084588544,-0.0032817454286872467,0.042574894441617384,-9.452936274042587e-4,0.034802431697295036,-0.008599409882307675,-0.011026373775963818,-0.0067293729708388685,0.013271383750017029
-0.01172921052357875,-0.0013984741565830523,0.056662350841404155,-0.0931470667130622,0.17318207035908645,0.006896994779958481,0.002714788912651122,0.05560293888310735,-0.046364508893806264,-0.026484411515392856,-0.05198885603196981,-0.01710053028619675,-0.009034612456975526,-0.04014237925507165,-0.018001812364934706,-0.037095920747957416,-0.01886714760407103,-0.029188284952334522,1.1241433472060548e-4,-0.038138373418211975,0.03985410507333487,0.011921056332028827,-0.011717035053996743,-0.026318570090029702,-5.104818743817018e-4
-0.046134004198838674,-0.03979932347657623,-0.02195969832681725,-0.04737439554008374,0.18644526175544818,0.007339773095692166,-0.012615125731965597,-0.1733005664837529,0.034472520803709564,0.02749175213583828,0.045481214133315635,0.01750221527780171,0.015159624997080652,0.021338944561476562,0.013317990395696507,-0.006681418364008935,-0.021614476857599325,-0.03273196217785306,0.03726859091972011,0.003131415016293269,0.005339816965476746,-0.02223048823582094,-0.04468833606019871,-0.005244093001788561,0.0048329615287136035
-0.05258532613119953,-0.14757976123656416,-0.018369671613308977,0.003195737242652717,-0.06307444251417856,-0.017236415527511116,0.0935842595952824,0.06753798454550117,-0.1806572557231268,-0.08389212669324712,-0.06111896130549651,-0.0048770179892956705,-0.06427947777151485,-0.07342888604373075,0.04790648662319833,-0.03790364436966789,6.547744118633376e-4,0.022201828731032682,-0.0183333295316229,0.009119749565171057,-0.0036557305087118823,-0.04338178439154503,-0.0011755235761640665,-0.004857307941492082,0.015055345935354791
-0.061355442978639534,-0.16072443517049756,-0.017043396022400868,-0.0017717747028411772,-0.0579485001257149,-0.006401035255277032,0.06545051415829806,0.016185889668281002,-0.07698918131753438,-0.02840723295930691,0.004779847183418985,-0.0022080106267276184,-0.020886578592994434,-0.017717046408501542,0.03888903290492706,-0.016824786363089206,-0.029214972232517292,-0.017281724832903547,0.02010866293708434,-0.020430253671939468,-0.004078182124232899,-0.01819509989134202,0.006906165010611095,-0.03990933140693332,0.03579857632088826
-0.09576838463831007,-0.04225811828879911,-0.006997643019005404,-0.09163422387137343,0.19445029508269449,0.026100697362795522,0.013026193049049086,-0.10188217906354717,-0.007232154038265694,-0.00908451317110759,0.020882262357754946,-0.0782638594221733,0.03871981862882881,0.012243063857572862,0.04330738479617432,-0.018569313800921104,0.05792343239301155,0.04980030915627954,0.030120569338527498,0.002026584826793124,-0.07697709507225689,0.06762195792879817,0.10135097067626343,0.02656620384637112,-0.09121337560613453
-0.05123455195229438,-0.054073853143021676,-0.026888700842972374,-0.05803150557645217,0.20487151595791558,-3.357818947856503e-5,0.00294060255978194,-0.18174349367198184,0.0038613443133619723,0.014897180746262853,0.06238023927799963,0.03553762969441432,-0.019760690134337604,-0.008200274318242797,0.01038077872261727,-0.024010752504474427,-0.010152657431846164,-0.02744048856506124,0.036807670670854345,0.03179002063347038,0.022521929499956565,-0.01040575595166492,-0.02372800270004834,-7.271214069637864e-4,0.013496023205616794
-0.009320441860332623,-0.005117574871946358,0.09196345608635158,0.13168776361068757,0.027928224804727383,0.01853094362098679,0.009296008054085902,0.0017098103986205508,-0.0066371311711778055,-0.012041561034965207,-0.0031796834146766563,0.0057941089046904485,0.0032852009935576357,-8.69958658160408e-4,0.00950232756277765,0.010060323439268975,-0.014435312070255462,-0.0014111768017508468,0.020740695242070884,-0.004240882111348678,0.017750603818489297,0.005965340849616015,-0.004791837682979349,-0.003197950322574841,0.006625884093826214
-0.013905023003062615,-0.01051548394961005,0.1068067902276409,0.14780318062938685,0.032828868530567754,0.01856627421823235,0.005146214452798682,0.0120311961812136,-0.021193059169701076,-0.019352257923268137,5.212622334345463e-4,0.004701201520367119,0.01169742913907389,-0.005364872978026065,0.02796060274158282,0.02193147204145972,-0.02207746711481205,-0.0058402543406351004,0.020138093061261176,-0.015669241662591718,0.019879181525401298,0.01028377937951379,-0.009236160765908658,-0.001966799662175093,-0.004777084147081923
-0.003105254606341759,-0.001761504750884752,0.04384103422194009,0.06191668511662368,0.015585202915015845,0.010986755075361324,-0.003024250767348694,-0.0018768195613348417,0.020009636290297058,0.004471600709488916,-0.001468832172591836,0.00607467571289734,-0.0028912049310133403,-0.04815476160100966,-0.0067135450025577244,-0.04727971068388665,0.010132472419194944,0.001225639019218199,-0.056055920359204314,-0.00718270547148027,-0.037217609869368916,0.0020633009739634083,0.01162722375292752,0.009226534976776123,-0.001250023382962792
-0.024085652909496828,-0.008868536857216613,0.020067749839935423,-0.06862820251670061,0.15942110982184904,0.025227182730699224,-0.009187940754853697,-0.08951180938461119,0.018888341213756404,0.004612883878644739,-0.001029691643119875,-0.012546297560568149,-0.022929646903022027,0.010017489795996157,0.03232921027343994,-0.020412091843914685,0.0012534682721905867,0.015741559090643276,0.022599482273346797,0.0042930252319394084,0.03793345943688129,0.003861761753310097,-0.0042179016310400184,0.010593135193279818,0.024919777448199835
-0.0030421945850144187,-0.008070839645002013,-4.1986837284815865e-4,-3.688750559705522e-4,0.00367591158097332,0.002878663766583209,-0.010214915381537763,-0.024316588313312543,0.03571104203395925,0.017551606756917117,6.777172934060781e-4,-0.0023996944602099604,-0.012043361935344358,-0.011895188994131667,0.0491610194542776,0.014093654895418873,0.008604551540741186,-0.008876062811617298,0.004897250962644925,-0.005118412532169714,0.0034573180814623378,0.0037055249212111295,0.014395952568341922,-0.01471078498952586,0.005582455406644559
-0.011072792821893798,-0.002430508201012953,0.086174858440383445,0.11754904772215488,0.027066953394395132,0.015638991110190355,0.002447769280364832,0.0077794225073038025,0.00550958687806299,-0.005385945180186901,0.0015926113429778571,-0.002938261080870485,-0.0017915232459725361,-0.011815432686904059,-0.0013990169847134934,-0.0024445657140880666,-0.022144997203954967,-0.0023020553509359794,-0.02231152666966053,-0.00884321361297867,-0.004400498892807769,-0.0017133289929478345,0.004423315653050298,0.004228933345383759,0.009318330512258527
-0.0010385386565359726,-0.0030022673375777846,-5.225629000496992e-4,-3.7763686870232957e-4,6.591757160920371e-4,-7.929042631924639e-4,-0.005921398673463464,-0.007574249827501861,0.020324572651292765,0.00882860277948157,0.009995644138269809,-9.053730262614216e-4,0.013895949576738825,0.026413809424871808,-0.02451597266125095,-9.013905002798755e-4,-8.386224964701793e-4,-0.006620424476782582,-0.004828243197711565,-0.0056475524432776005,9.520961742774228e-4,0.0038803857503322365,-0.007399750823407941,0.0012056251869488348,-0.006629662542318732
-0.0223127669224436,-0.03418235558306994,0.1060986237949825,0.15397695848125756,0.02489520095354904,0.024122852239683502,0.022748009276466526,9.232782129542152e-4,-0.006436641791749278,-0.0065093496441500365,-2.0026268826403026e-4,0.0024038337956958085,0.02060483059744508,0.031035307343531302,0.0464548674104147,0.05797128752764783,-0.04384483702453821,-0.007724039784913119,0.06677445336670185,-0.01680970040723888,0.04443166309387671,-0.0029208971036624497,-0.005864375206377067,-0.01447018455466667,0.02429942744867706
-0.011521119295290844,-0.004905838764181826,0.09976647149724646,0.139652900381589,0.03505148151667189,0.01584662027817938,0.010432026714623547,0.009553366524703363,-0.008763999041244495,-0.008067059821098947,-0.0013716389812987782,-0.005169476417857783,0.010378967713195662,0.012773054960415397,0.016406216125148497,0.031063266337952238,-0.018870328638696664,-0.010170843683146859,0.03156675740149845,-0.0027560675725829746,0.01604886647199916,0.002959583567542778,0.0011137295517364553,7.360646055372328e-4,0.011288336954598455
-0.01461955012827111,0.020009050422874614,-0.09216155270714711,0.06004005372144192,0.054996751176612665,-0.12015010397542203,-0.1182478846701491,0.07029572916550245,0.003920637196760938,-2.058062857012116e-4,0.002939593362218583,0.05208279742283916,-0.0468279565891322,-0.05008089484345071,0.02807753450098276,0.03655551749164457,-0.02515790579349467,-0.037316681112206825,6.75967018397862e-4,0.015280692241352128,-0.023813829523057817,-0.018627572516123257,-0.0030224751712466208,0.011916630118166426,-0.008841590003220785
-0.014608936878274364,-0.011163532424282729,0.0315862424006605,-0.06668263540882084,0.1426448210798622,0.01120096794536307,-0.012537240772001884,-0.03391553706965379,0.027071077632024553,0.006775910060544183,-0.017893347523590494,-0.008442528125871077,-0.011220984697042673,0.006054430956238363,0.021178751684682435,-0.01037734467001165,-0.007120854244214287,-0.015117859693445335,0.01653671052079926,-0.013083000478518755,0.013551458174357595,-0.002142912366119223,-0.0032962716187302484,0.005821501384744977,0.018906061127990457
-0.009325098547291742,6.081549138278239e-4,0.04919587933515897,0.07265500312089675,0.014249058926585232,0.013804932155138457,-0.0029638640258655997,0.0010953743626058287,0.01844879281263507,0.00402719092180655,0.016137402202149504,0.010607663393917659,0.01537112803290172,-0.08395126206216398,-0.03242365481407414,-0.0880920767957031,0.008681135252729334,-0.004867436806826349,-0.07441648445110614,-0.0017515647938276353,-0.023325151158200653,0.016462112767314338,0.042128195906845974,0.013510204390175227,0.01568942387921284
-0.0026704968289226172,-0.007732259305155586,-0.001034490567548155,-3.8729698119636534e-4,0.003057913419179376,0.0030969519255533333,-0.008315569533478402,-0.0268033886757604,0.03718526481324118,0.018486477424621336,0.0037222471385529674,-0.001284514304278939,-0.0014445509865809202,0.004085976831858495,0.027992562963140444,0.0013167699457040695,-0.0038999418574482045,-0.009528313624720128,0.012810801668434905,-0.0029493520952433615,0.005617025746045652,-0.0010752815787672088,0.004943895373484781,-0.0064358358915726005,0.015522539927932644
-0.005323599674408005,-0.0038420545574715864,0.05990772772772085,0.08517339581722844,0.018919319667242654,0.015727469360240838,-3.9178678468276997e-4,-0.0036562019934992295,0.014884389977500858,3.7857798236807453e-4,0.0023717110846475796,0.00964096467232154,0.006324459472885133,-0.03916632299496278,-0.018280318931848265,-0.04146348288175669,0.002631762723822725,0.0047721514425007406,-0.03862014367643996,-0.008434065213893926,-0.02544495903552191,-7.96104985789874e-4,0.006606523034487274,0.01645252701530772,7.120598996333011e-4
-0.009645614998362454,-0.013791083044844098,0.06341103049793141,0.09202437145267005,0.016104452587216447,0.015209128817631373,0.001955718327180656,5.905365504077197e-4,0.01776493803361181,0.0041223510816584584,0.013694997465763671,0.009089199093696132,0.008864431413491634,-0.0455699292444733,-0.013512468664544664,-0.052621050086318163,-0.003805015563639767,-0.0024234325622800586,-0.04354117862462281,-0.010850490186889992,-0.021862436886283393,0.011031125858994042,0.0207222590448214,0.002375782260830463,0.006361165815398667
-0.005017837843905508,-0.0025227329142270705,0.06917510824804134,0.09794435793301713,0.021495304701060664,0.014758001071559548,0.002902240610832536,0.001530357599223597,-6.309973574365545e-4,-0.004895706167802326,-0.002080877233618559,0.0032473319070552014,7.439579531016098e-4,-0.007406521792498626,-0.011563910644298854,-0.017392876736256835,0.0011541997554218204,0.0020484628538070615,-0.008013772440194496,-0.002848023089269122,-0.0029337430415044634,-0.004702354793670844,0.0054628030632290344,0.0034991889555873127,0.009343815916513287
-0.003247196783201081,-0.0018212206176448826,0.045982355363891,0.06592417316824653,0.014135385119207361,0.011898345897719181,0.00212541020252809,1.2324980508632578e-4,0.012239934726739317,0.0022996029539702843,0.006980083395337494,0.011202434438280583,0.0034727117853451984,-0.04079981648330553,-0.025697680051274076,-0.0640252192210729,0.0027672736334699894,0.007228409820345853,-0.052831804768352315,-0.005794076700745243,-0.01927503795457195,0.010085097489208985,0.016543205952498974,0.010449810266670271,0.007549089584831502
-1.5053825459363526e-4,1.4554383587109414e-4,6.820685469796133e-4,2.760676879793042e-4,3.327794988667002e-4,-0.0025401529888634936,0.003016511208257485,0.002547438583200289,-0.018382381782839834,0.05224305195576474,-0.004572571331689483,-0.0027316951366965405,-9.612598401415121e-4,3.9014423591879607e-5,-6.599831111856814e-4,0.0019609847657998123,0.0021353205677319275,0.0026399167816091086,-0.0020979934212393904,0.0013726016361251124,-0.0018280019897002045,-8.197815643140723e-4,-0.0027073283686553013,-6.334740056215457e-4,-3.217604321417532e-4
-0.010913706326757517,-0.006206685968776927,0.09145734017565534,0.13107191099670962,0.027430768268593374,0.018693596779511542,0.00799309143168941,0.008817099950773614,-0.012618759683201704,-0.014072681419596167,1.1943915228680298e-4,0.001811496692791931,0.011152307554709107,-0.003203416850356986,0.021511238081551566,0.023772843168608126,-0.019952959245766393,-0.008215801515129817,0.03205695288752111,-0.012008910516432872,0.014379493709454787,0.003263030526233902,-0.004577313592790981,-1.441078323902736e-4,0.01509822881066499
-0.04547045798006302,0.06503886769125827,-0.22056153570688822,0.1264889544580194,0.11029636252519887,-0.0764286228680747,0.05445743155062849,-0.023588232694763133,-0.03291650175547785,-0.013757641990187542,0.022763047318973897,-0.006626300348426086,0.00362731245370619,0.01083040655816593,0.027949630105339025,-0.0399564200059042,0.01300082581375004,-0.013868010921340735,0.0025154411294964363,-0.008207912395463523,-0.07496073725314922,-0.0030196811554145954,-0.002054389607277365,-0.0057890856526560544,0.014194779073560723
-4.7056384613868414e-4,-0.0013265817058871678,-1.975856677308262e-4,-2.923411097977314e-4,6.351975562527205e-4,-2.467536994778715e-4,-0.002746815576666061,-0.003845379169185252,0.009817695735964667,0.004437307584540847,0.004408019263929121,-3.6221859998525205e-4,0.006099964295541114,0.012510349481443224,-0.009749024629844633,1.0468570896813126e-4,-5.69412271307919e-4,-0.0033208265532466462,-0.002292415757826716,-0.0022151862333082504,-9.94032343006742e-5,0.0025996340028828003,-0.003801133650299313,-1.2097145446669013e-4,-0.00206988927788463
-0.022317120038048043,-0.06918405656184734,-0.012066760202945141,0.001118300855584131,-0.02904718048497758,-0.0017168395317242635,0.032729791211582676,0.03581617000888072,-0.06348821421812138,-0.034154618041251576,-0.017336247209298782,0.0023743460994796518,0.012150123725774238,0.02092106725475135,-0.046778523333111124,-0.019984956600908224,-0.010112947889149505,0.0031690572744721805,-0.018061269005540413,0.011341237384783077,-0.014250019962739193,-0.015785528907796487,-0.027283679240683777,0.024996451193078112,-0.052280604111442044
-0.19679718055005008,0.027866080179707754,0.10679076602580517,-0.01956346008202275,0.004430281815597615,-0.11374223855286128,0.04847711709561782,0.02490261238678785,-0.12455801367662163,0.05316301323218996,0.0012708455694536987,-0.016239530676985435,0.022531566039951528,0.0796973856864535,0.010356122265233655,-0.02061065027595532,-0.04431133214438066,-0.04381611564531725,-0.018716732688637286,-0.014814025338815833,-0.036253467308611474,0.019773272692736526,6.659166006651004e-5,-0.0028540892775909287,0.011066160956847777
-6.819044416908027e-4,-0.0018299069571888022,-3.029865581366328e-4,-2.709088847204262e-4,1.1012667013936293e-4,-0.001304260629292532,-0.00628562770408594,-0.0039860821897758515,0.013617342574900852,0.005282138181120174,0.006109757268454004,4.4367829696860935e-4,0.011776738730944227,0.027882374167097497,-0.02831141475704732,-7.451711612389771e-5,-4.1112836154190733e-4,-0.004926926127887408,-0.009415132786791604,-0.006944169982765473,-5.103270734388022e-4,0.0033577798154528554,-0.006066768286408235,0.0021458935826207926,-0.011219526618900681
-0.0036997136061863323,-0.001207962529923786,0.017390907015010688,-0.026643065046603204,0.052175539401183475,0.004515776849616808,-0.012176050098376122,0.011839349470989786,0.007629769758073067,-0.004045545633438919,-0.022258855274968015,-0.008948538684472079,-0.015306653593751062,-0.019143936106497866,0.03906209435595096,0.038207873678192235,0.015190103779971745,-0.008918235542469281,-0.01729779653276382,-0.003436924327876876,-0.03945091198594439,-0.01930439699364005,0.002428618745374484,0.008940795689828536,-0.02733371406366659
-0.012580059963880105,0.0016268217006490523,0.058068537718398094,-0.09134933514683877,0.15631122544107762,-0.005638427579506759,0.008919065668224112,0.04265893533508387,-0.03323336852626719,-0.028823422699343897,-0.06509256283222604,-0.004890866958931631,-0.012737899497224963,-0.03166432976451,-0.04617983896608126,-0.01845596593513668,-0.016878132568186908,0.00692524494793795,-0.009480685699297694,0.003133059115825431,0.04086899145563645,-0.0036982945373951245,0.014328439007056479,0.01016342285424563,0.021765480886509057
-1.3409733568012737e-4,6.317254812656518e-5,9.872885995322602e-4,6.262012388405773e-4,3.660620482398294e-4,-0.0020178769735768164,0.0017143529373200154,0.0021661385588919078,-0.013938109287037639,0.04166617178258147,-0.0033575859408667284,-0.002271326791700403,5.42592254202532e-4,1.6503229369431593e-4,4.0266540054253484e-5,7.9922033306098e-4,0.002272503916509274,0.002340925378065418,-0.0020367941676818287,0.002324616255905963,-0.0031221745980230474,9.19308825159082e-4,-0.0021106341891035272,-0.0010784814108834124,-7.134040283804999e-5
-0.0106704946731295,0.0014425520398837933,-0.054188162196635054,0.03449892059403841,0.027962506117211728,-0.07727751087439555,-0.07198439026861397,0.06982014987855674,0.05916805013541614,0.019936857053853264,0.021282197330225863,0.02905684458057231,0.019532150263452442,0.07304714091417254,-0.10279989521619844,0.0033129901117995935,-0.018155012904255672,-0.0023006409766412163,-0.01418787920684808,-0.02300116557491413,-0.009663101513271951,0.028249020148003096,-0.02859026258413316,0.02362231592306649,-0.007151557081093555
-0.040294382896720805,-0.0894736103094813,-0.011159663669247071,-0.008663101637207463,-0.03573940238185174,0.01613876574241578,0.01417636158363623,-0.006196609957813445,0.014225558307630599,0.0016133009274589371,-0.017459239782448885,-0.03758376372473376,0.03824500146603381,0.07598002372871103,-0.046924443160607024,-0.024784297615799335,0.002684111518840239,-0.024217945656241885,-0.023077483727299498,-0.026419560424163473,-0.0015655714949286631,0.02017269430155533,-0.006508108345158652,-0.004190938960042265,0.016593923598425923
-0.04001997145206382,-0.12081237682125437,-0.016673204527060007,0.0010797336017852632,-0.04435873144156247,-0.001796595734614471,0.03834778168117755,0.0031190510512309135,-0.030836631511758188,-0.01667351192575781,0.013906438918593339,-0.003073968440274805,0.012917340003635532,0.004427229445677825,-0.00949587180917074,-0.012610353556904557,-0.007688245748765939,-0.006564803084670865,0.010438222977927868,-0.004629049785031447,0.0014835342670369489,-0.0070626899067947405,0.009687419079918488,-0.004645236157843276,0.0035671586895920674
-0.006796294754933981,-0.0036340994940868,0.06585403346114725,0.09645605148990231,0.0209506902416474,0.01726351105645077,0.007907563672046735,0.006007657777903466,-0.015377731645943814,-0.0077045543362129505,-0.006164830064945252,-0.008663505632208541,0.0060466649000263705,0.030068133975920324,0.008668876438432893,0.035468605701434786,-0.007186168469691407,-0.009417390968385064,0.03205973564789873,0.0012608538209444452,0.024407742095070364,1.978017267089171e-4,-0.011746841487886637,-0.006162812281569529,0.004057644345883949
-0.12832316198948607,-0.020113245348940375,-0.03839830394500629,-0.0174044861863496,-0.056368681182633704,-0.01819299814240864,-0.03899331074149503,0.04761934879563748,-0.07026982260663767,-0.031186870558218418,0.26217819091229166,0.012922324086024539,0.15727675277358213,-0.16887752846688847,-0.18646178359351392,0.21990599888510923,-0.010055627865404114,-0.016031308442018118,-0.17019835789643464,0.05848483406041955,-0.0901447962946561,-0.21034221755820062,-0.026994409411820422,0.07455194402988019,0.09405975474753088
-0.006937819993205143,-0.0010090882651584668,0.03791936205325903,-0.06219458410160632,0.11481178038281413,0.0015851747118613715,0.0048061063796475635,0.03864608516469811,-0.042791003687308156,-0.02231996624150867,-0.03309055990284991,-0.012275730327560356,-0.003725573701935999,-0.022001168348272565,-0.02961023528094076,-0.05484406382560829,-0.015041821350747796,-0.02183396089088514,0.014192674170351178,-0.03646323239278384,0.053821066196236125,0.01764863323067767,-0.013189247312973662,-0.021566134597298094,0.013126659256036101
-0.015088253980790204,0.022365833963114888,-0.09449986610709037,0.060542831472944515,0.050456563554486765,-0.11638601582070704,-0.09765738939744233,0.04383877467862591,-0.03476292122543514,-0.010587952036684056,0.0208059917864982,0.07646452896540473,-0.033356268166388675,-0.05037423041495292,-0.020692038997359725,-0.004264406553185888,-0.040867099434157624,-0.04738716915259503,0.019876771490877992,0.05529459353374106,0.03442396481712087,-0.019857558129309484,-0.0011266569952306114,0.028487595392961067,0.009634779019367809
-0.02084592376070717,0.031914956820978155,-0.12702097988508795,0.07798943506512039,0.07194682103650851,-0.12254479393954791,-0.08141567159717626,-0.051676561494071925,-0.0712497255141217,-0.01800687546963807,0.0459415088669433,0.06478316149194745,-0.03546831785082842,-0.05036056296191035,-0.011623984998563906,-0.016896272424025825,-0.021993226279246856,-0.03706115020820847,0.027740155373405358,0.0657372360895901,0.013760367858603075,-0.01747465985819805,-0.025005212962770786,-0.0032208552267728166,0.017102434455282308
-0.0022680460904468853,-1.5881060806713303e-4,0.012240084969768519,-0.020208259819502254,0.03786591226767468,-1.6597012646555164e-4,-0.0012298912057883361,0.008780455742074202,-0.015405179236052077,-0.009265146275495807,-0.014299921441743841,-0.0072466329149281335,-0.0012405083760833435,3.837371394396492e-5,-0.009875695591282749,-0.018607604339996045,-0.0026433824575582236,-0.004414068730674849,0.009392272210729727,-0.0046952567706592604,0.019030561550422792,0.003965836741630133,0.00195585758785883,9.013423940099536e-6,0.0033453896532294955
-0.03160549678330896,-0.03898565739126312,-0.0034234762680100434,-0.04722091772332928,0.14762112093609212,0.0026880833852748246,-0.014510506380839451,-0.11560554722170695,0.033959407457505295,0.022757744898758096,0.02403566775581089,0.023531485723379826,-0.003731146059678084,-0.001312855678624484,0.01653371818238959,-0.01833749880759605,-0.009238880524545941,-0.027782210592398823,0.03744527254946329,0.033813547463508495,0.022983527295907934,-0.0023931420909390267,-0.009494793367750843,-0.014295841663709636,0.030709218667166936
